chr,chromStart,chromEnd,name,score,pValue,peak,annotStart,annotEnd,gene,product
U00096.3,443280,443620,NA_peak_210,70,9.08259,251,443051,443641,gene=yajL,product=protein/nucleic acid deglycase 3
U00096.3,443280,443620,NA_peak_210,70,9.08259,251,443604,444515,gene=panE,product=2-dehydropantoate 2-reductase
U00096.3,446087,446321,NA_peak_211,30,4.39416,183,445302,446666,gene=yajR,product=putative transport protein YajR
U00096.3,447227,447430,NA_peak_212,18,2.93915,129,446815,447705,gene=cyoE,product=heme O synthase
U00096.3,449138,449408,NA_peak_213,34,4.85657,216,448650,450641,gene=cyoB,product=cytochrome bo3 subunit 1
U00096.3,455921,456207,NA_peak_214,31,4.45571,174,455133,456431,gene=tig,product=trigger factor
U00096.3,460669,460923,NA_peak_215,40,5.53101,224,458888,461242,gene=lon,product=Lon protease
U00096.3,464050,464405,NA_peak_216,55,7.28162,299,463937,464308,gene=ybaV,product=helix-hairpin-helix 3 family protein
U00096.3,464050,464405,NA_peak_216,55,7.28162,299,464402,464800,gene=fadM,product=long-chain acyl-CoA thioesterase FadM
U00096.3,465323,465486,NA_peak_217,54,7.21204,105,464852,465547,gene=queC,product=7-cyano-7-deazaguanine synthase
U00096.3,466958,467226,NA_peak_218,51,6.89714,121,465612,467312,gene=ybaE,product=uncharacterized protein YbaE
U00096.3,470550,471050,NA_peak_219,58,7.66611,109,468871,470643,gene=mdlA,product=ABC transporter family protein MdlA
U00096.3,470550,471050,NA_peak_219,58,7.66611,109,470636,472417,gene=mdlB,product=ABC transporter family protein MdlB
U00096.3,471853,472332,NA_peak_220,24,3.57642,98,470636,472417,gene=mdlB,product=ABC transporter family protein MdlB
U00096.3,473791,474147,NA_peak_221,57,7.51336,94,472966,474252,gene=amtB,product=ammonium transporter
U00096.3,476033,476223,NA_peak_222,14,2.35878,32,475982,476371,gene=ybaZ,product=DNA base-flipping protein
U00096.3,481639,481806,NA_peak_223,42,5.7382,73,481254,484403,gene=acrB,product=multidrug efflux pump RND permease AcrB
U00096.3,486847,487131,NA_peak_224,25,3.7799,83,486536,489898,gene=mscK,product=potassium dependent%2C small conductance mechanosensitive channel
U00096.3,488898,489047,NA_peak_225,22,3.4465,5,486536,489898,gene=mscK,product=potassium dependent%2C small conductance mechanosensitive channel
U00096.3,490554,490728,NA_peak_226,36,5.09525,150,490285,490812,gene=priC,product=primosomal replication protein N''
U00096.3,492704,493054,NA_peak_227,135,16.1108,110,492092,494023,gene=dnaX,protein_id=NP_415003.1
U00096.3,492704,493054,NA_peak_227,135,16.1108,110,492092,493375,gbkey=CDS,orig_transcript_id=gnl|b0470|mrna.CDS492
U00096.3,493155,493428,NA_peak_228,45,6.15159,215,492092,494023,gene=dnaX,protein_id=NP_415003.1
U00096.3,493155,493428,NA_peak_228,45,6.15159,215,492092,493375,gbkey=CDS,orig_transcript_id=gnl|b0470|mrna.CDS492
U00096.3,493155,493428,NA_peak_228,45,6.15159,215,493375,493386,gbkey=CDS,orig_transcript_id=gnl|b0470|mrna.CDS492
U00096.3,493576,493752,NA_peak_229,104,12.7211,58,492092,494023,gene=dnaX,protein_id=NP_415003.1
U00096.3,494345,494509,NA_peak_230,136,16.1369,100,494076,494405,gene=ybaB,product=putative nucleoid-associated protein YbaB
U00096.3,494345,494509,NA_peak_230,136,16.1369,100,494405,495010,gene=recR,product=recombination mediator protein RecR
U00096.3,496659,496813,NA_peak_231,20,3.17023,27,495120,496994,gene=htpG,product=chaperone protein HtpG
U00096.3,502382,502596,NA_peak_232,32,4.5575,136,501562,503238,gene=ybaL,product=putative transporter YbaL
U00096.3,502766,503047,NA_peak_233,15,2.51332,142,501562,503238,gene=ybaL,product=putative transporter YbaL
U00096.3,504198,504412,NA_peak_234,22,3.42675,105,503476,504696,gene=fsr,product=fosmidomycin efflux pump
U00096.3,508557,508738,NA_peak_235,99,12.271,107,508218,508559,gene=ybaQ,product=DNA-binding transcriptional regulator YbaQ
U00096.3,509094,509426,NA_peak_236,70,9.03317,81,508875,511379,gene=copA,protein_id=NP_415017.1
U00096.3,509531,509701,NA_peak_237,23,3.4706,49,508875,511379,gene=copA,protein_id=NP_415017.1
U00096.3,510117,510385,NA_peak_238,51,6.8683,157,508875,511379,gene=copA,protein_id=NP_415017.1
U00096.3,510684,510922,NA_peak_239,41,5.63372,108,508875,511379,gene=copA,protein_id=NP_415017.1
U00096.3,512248,512437,NA_peak_240,77,9.80362,67,511641,512573,gene=glsA,product=glutaminase 1
U00096.3,512763,512918,NA_peak_241,69,8.88616,67,512576,513868,gene=ybaT,product=putative transporter YbaT
U00096.3,514086,514352,NA_peak_242,62,8.14372,134,513993,514400,gene=cueR,product=DNA-binding transcriptional dual regulator CueR
U00096.3,517475,517719,NA_peak_243,48,6.44225,102,517425,518279,gene=cnoX,product=chaperedoxin
U00096.3,517929,518088,NA_peak_244,13,2.29372,12,517425,518279,gene=cnoX,product=chaperedoxin
U00096.3,519459,519638,NA_peak_245,45,6.16304,69,519139,519765,gene=tesA,product=multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1
U00096.3,520075,520617,NA_peak_246,70,8.99741,331,519733,520419,gene=ybbA,product=putative ABC transporter ATP-binding protein YbbA
U00096.3,520075,520617,NA_peak_246,70,8.99741,331,520416,522830,gene=ybbP,product=putative ABC transporter membrane subunit YbbP
U00096.3,521121,521839,NA_peak_247,56,7.40246,144,520416,522830,gene=ybbP,product=putative ABC transporter membrane subunit YbbP
U00096.3,522415,522768,NA_peak_248,94,11.7213,248,520416,522830,gene=ybbP,product=putative ABC transporter membrane subunit YbbP
U00096.3,523502,523660,NA_peak_249,134,15.9735,70,523261,527541,gene=rhsD,product=protein RhsD
U00096.3,523777,524023,NA_peak_250,44,5.99137,201,523261,527541,gene=rhsD,product=protein RhsD
U00096.3,524766,525713,NA_peak_251,97,12.0041,373,523261,527541,gene=rhsD,product=protein RhsD
U00096.3,525918,526313,NA_peak_252,110,13.3636,137,523261,527541,gene=rhsD,product=protein RhsD
U00096.3,530699,531101,NA_peak_253,51,6.87706,47,530132,531226,gene=selU,product=tRNA 2-selenouridine synthase
U00096.3,533345,533496,NA_peak_254,42,5.77875,102,533011,533826,gene=allR,product=DNA-binding transcriptional repressor AllR
U00096.3,539357,539856,NA_peak_255,74,9.49638,377,539147,540508,gene=allB,product=allantoinase
U00096.3,542057,542412,NA_peak_256,70,9.00416,244,541888,543033,gene=glxK,product=glycerate 2-kinase 2
U00096.3,546929,547085,NA_peak_257,30,4.35802,55,546680,548347,gene=fdrA,product=putative oxamate carbamoyltransferase FdrA
U00096.3,547604,547776,NA_peak_258,30,4.33299,80,546680,548347,gene=fdrA,product=putative oxamate carbamoyltransferase FdrA
U00096.3,548672,548893,NA_peak_259,86,10.8471,129,548357,549616,gene=ylbE,product=DUF1116 domain-containing protein YlbE
U00096.3,549923,550186,NA_peak_260,51,6.851,141,549627,550442,gene=ylbF,product=DUF2877 domain-containing protein YlbF
U00096.3,552522,552879,NA_peak_261,25,3.78807,37,551527,552594,gene=purK,product=5-(carboxyamino)imidazole ribonucleotide synthase
U00096.3,552522,552879,NA_peak_261,25,3.78807,37,552591,553100,gene=purE,product=N(5)-carboxyaminoimidazole ribonucleotide mutase
U00096.3,554947,555213,NA_peak_262,47,6.41425,171,554611,555996,gene=cysS,product=cysteine--tRNA ligase
U00096.3,555321,555473,NA_peak_263,22,3.40243,132,554611,555996,gene=cysS,product=cysteine--tRNA ligase
U00096.3,567496,567714,NA_peak_264,42,5.75674,143,567138,568004,gene=insF3,product=IS3 element protein InsF
U00096.3,573365,573521,NA_peak_265,49,6.63917,95,573084,573374,gene=ybcO,product=putative nuclease YbcO
U00096.3,573365,573521,NA_peak_265,49,6.63917,95,573371,573733,gene=rusA,product=crossover junction endodeoxyribonuclease RusA
U00096.3,575071,575478,NA_peak_266,39,5.45409,45,574737,575717,gene=insH2,product=IS5 family transposase and trans-activator
U00096.3,589298,589499,NA_peak_267,56,7.42091,129,587982,590954,gene=nfrA,product=exopolysaccharide secretion system outer membrane protein NfrA
U00096.3,589643,589792,NA_peak_268,26,3.92255,73,587982,590954,gene=nfrA,product=exopolysaccharide secretion system outer membrane protein NfrA
U00096.3,590278,590552,NA_peak_269,35,4.96667,152,587982,590954,gene=nfrA,product=exopolysaccharide secretion system outer membrane protein NfrA
U00096.3,591211,591477,NA_peak_270,20,3.10539,260,590941,593178,gene=nfrB,product=cyclic di-3'%2C5'-guanylate-activated glycosyltransferase
U00096.3,591609,591773,NA_peak_271,25,3.76458,8,590941,593178,gene=nfrB,product=cyclic di-3'%2C5'-guanylate-activated glycosyltransferase
U00096.3,592764,592914,NA_peak_272,35,4.93873,30,590941,593178,gene=nfrB,product=cyclic di-3'%2C5'-guanylate-activated glycosyltransferase
U00096.3,593483,593636,NA_peak_273,15,2.51242,151,593328,594770,gene=cusS,product=sensor histidine kinase CusS
U00096.3,595718,595965,NA_peak_274,59,7.73077,122,595600,596973,gene=cusC,product=copper/silver export system outer membrane channel
U00096.3,598258,598593,NA_peak_275,75,9.58198,141,597479,598702,gene=cusB,product=copper/silver export system membrane fusion protein
U00096.3,601492,601776,NA_peak_276,63,8.26234,174,598714,601857,gene=cusA,product=copper/silver export system RND permease
U00096.3,602976,603219,NA_peak_277,39,5.42176,188,601959,603335,gene=pheP,product=phenylalanine:H(+) symporter PheP
U00096.3,608388,608536,NA_peak_278,39,5.44645,25,608065,609177,gene=insL2,product=IS186/IS421 family transposase
U00096.3,613330,613497,NA_peak_279,29,4.18229,81,612737,613939,gene=fes,product=ferric enterobactin esterase
U00096.3,614681,614843,NA_peak_280,68,8.75093,57,614157,618038,gene=entF,product=apo-serine activating enzyme
U00096.3,615402,615591,NA_peak_281,36,5.13112,90,614157,618038,gene=entF,product=apo-serine activating enzyme
U00096.3,616130,616319,NA_peak_282,53,7.0371,124,614157,618038,gene=entF,product=apo-serine activating enzyme
U00096.3,616832,617287,NA_peak_283,27,3.95059,246,614157,618038,gene=entF,product=apo-serine activating enzyme
U00096.3,620763,621069,NA_peak_284,91,11.4091,233,620196,621188,gene=fepG,product=ferric enterobactin ABC transporter membrane subunit FepG
U00096.3,621676,622070,NA_peak_285,51,6.8414,162,621185,622189,gene=fepD,product=ferric enterobactin ABC transporter membrane subunit FebD
U00096.3,622957,623510,NA_peak_286,77,9.77734,413,622300,623550,gene=entS,product=enterobactin exporter EntS
U00096.3,624221,624373,NA_peak_287,46,6.24335,113,623554,624510,gene=fepB,product=ferric enterobactin ABC transporter periplasmic binding protein
U00096.3,625717,625882,NA_peak_288,31,4.5067,87,624885,626060,gene=entC,product=isochorismate synthase EntC
U00096.3,628873,629126,NA_peak_289,100,12.2973,113,628551,629297,gene=entA,product=2%2C3-dihydro-2%2C3-dihydroxybenzoate dehydrogenase
U00096.3,629481,629630,NA_peak_290,40,5.582,110,629300,629713,gene=entH,product=proofreading thioesterase in enterobactin biosynthesis
U00096.3,631978,632389,NA_peak_291,79,10.0497,262,629894,631999,gene=cstA,product=pyruvate transporter CstA
U00096.3,631978,632389,NA_peak_291,79,10.0497,262,632182,632379,gene=ybdD,product=PF04328 family protein YbdD
U00096.3,632598,632833,NA_peak_292,61,7.97765,109,632389,633477,gene=hcxA,product=hydroxycarboxylate dehydrogenase A
U00096.3,633002,633279,NA_peak_293,135,16.0661,102,632389,633477,gene=hcxA,product=hydroxycarboxylate dehydrogenase A
U00096.3,633647,633952,NA_peak_294,101,12.4111,201,633586,634746,gene=ybdL,product=methionine transaminase
U00096.3,634156,634380,NA_peak_295,33,4.68982,134,633586,634746,gene=ybdL,product=methionine transaminase
U00096.3,634605,634774,NA_peak_296,37,5.18949,121,633586,634746,gene=ybdL,product=methionine transaminase
U00096.3,634605,634774,NA_peak_296,37,5.18949,121,634747,635376,gene=ybdM,product=ParB-like nuclease domain-containing protein YbdM
U00096.3,640174,640386,NA_peak_297,55,7.32528,74,639753,641318,gene=ahpF,product=alkyl hydroperoxide reductase%2C AhpF component
U00096.3,640772,641179,NA_peak_298,35,4.93114,274,639753,641318,gene=ahpF,product=alkyl hydroperoxide reductase%2C AhpF component
U00096.3,643625,643810,NA_peak_299,26,3.88279,140,643557,643967,gene=rnk,product=nucleoside diphosphate kinase regulator
U00096.3,647388,647544,NA_peak_300,49,6.58059,100,646631,647509,gene=citG,product=triphosphoribosyl-dephospho-CoA synthase
U00096.3,647388,647544,NA_peak_300,49,6.58059,100,647484,648035,gene=citX,product=apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
U00096.3,648456,648723,NA_peak_301,60,7.93006,104,648039,649571,gene=citF,product=citrate lyase alpha subunit
U00096.3,658077,658259,NA_peak_302,26,3.89945,28,657555,657938,gene=crcB,product=F(-) channel protein
U00096.3,664217,664459,NA_peak_303,57,7.53974,72,664102,665190,gene=rlpA,product=rare lipoprotein RlpA
U00096.3,664965,665241,NA_peak_304,32,4.59855,175,664102,665190,gene=rlpA,product=rare lipoprotein RlpA
U00096.3,664965,665241,NA_peak_304,32,4.59855,175,665201,666313,gene=mrdB,product=peptidoglycan glycosyltransferase MrdB
U00096.3,668333,668511,NA_peak_305,54,7.21526,134,668248,668715,gene=rlmH,product=23S rRNA m(3)psi1915 methyltransferase
U00096.3,672530,672697,NA_peak_306,43,5.88789,26,672201,674783,gene=leuS,product=leucine--tRNA ligase
U00096.3,673362,673663,NA_peak_307,31,4.45515,92,672201,674783,gene=leuS,product=leucine--tRNA ligase
U00096.3,674442,674639,NA_peak_308,101,12.4111,101,672201,674783,gene=leuS,product=leucine--tRNA ligase
U00096.3,682376,682611,NA_peak_309,54,7.18955,111,681723,683393,gene=hscC,product=chaperone protein HscC
U00096.3,688535,688708,NA_peak_310,37,5.13743,30,687997,688977,gene=insH3,product=IS5 family transposase and trans-activator
U00096.3,693071,693231,NA_peak_311,29,4.22489,93,692338,693378,gene=ybeZ,product=PhoH-like protein
U00096.3,706985,707154,NA_peak_312,27,3.94715,51,706093,707757,gene=glnS,product=glutamine--tRNA ligase
U00096.3,711625,711970,NA_peak_313,56,7.46317,32,711605,711898,gene=ybfE,product=ribbon-helix-helix domain-containing protein YbfE
U00096.3,713115,713325,NA_peak_314,20,3.09655,112,712987,713532,gene=seqA,product=negative modulator of initiation of replication
U00096.3,714565,714757,NA_peak_315,23,3.5076,133,713558,715198,gene=pgm,product=phosphoglucomutase
U00096.3,721436,721649,NA_peak_316,109,13.339,111,721056,721733,gene=kdpE,product=DNA-binding transcriptional activator KdpE
U00096.3,722353,722539,NA_peak_317,25,3.73938,110,721730,724414,gene=kdpD,product=sensor histidine kinase KdpD
U00096.3,723288,723687,NA_peak_318,58,7.65652,91,721730,724414,gene=kdpD,product=sensor histidine kinase KdpD
U00096.3,725376,725547,NA_peak_319,18,2.92215,81,724988,727036,gene=kdpB,product=K(+) transporting P-type ATPase subunit KdpB
U00096.3,726035,726418,NA_peak_320,66,8.56251,168,724988,727036,gene=kdpB,product=K(+) transporting P-type ATPase subunit KdpB
U00096.3,727175,727372,NA_peak_321,17,2.79156,93,727059,728732,gene=kdpA,product=K(+) transporting P-type ATPase subunit KdpA
U00096.3,729943,730490,NA_peak_322,96,11.9229,289,729583,733776,gene=rhsC,product=rhs element protein RhsC
U00096.3,731400,732228,NA_peak_323,51,6.80221,294,729583,733776,gene=rhsC,product=rhs element protein RhsC
U00096.3,732779,733051,NA_peak_324,25,3.7364,91,729583,733776,gene=rhsC,product=rhs element protein RhsC
U00096.3,734270,734445,NA_peak_325,36,5.1052,67,733776,734102,gene=ybfB,product=uncharacterized protein YbfB
U00096.3,734692,735013,NA_peak_326,35,4.98681,47,733776,734102,gene=ybfB,product=uncharacterized protein YbfB
U00096.3,741376,741594,NA_peak_327,30,4.36897,118,741075,742556,gene=dtpD,product=dipeptide:H(+) symporter DtpD
U00096.3,743099,743282,NA_peak_328,21,3.2251,127,742827,743570,gene=ybgI,product=radiation resistance protein YbgI
U00096.3,744347,744788,NA_peak_329,75,9.58878,286,744243,745175,gene=pxpC,product=5-oxoprolinase component C
U00096.3,745308,745822,NA_peak_330,49,6.55996,178,745165,745899,gene=pxpA,product=5-oxoprolinase component A
U00096.3,747090,747389,NA_peak_331,63,8.25682,219,746723,747769,gene=abrB,product=putative regulator
U00096.3,760484,760640,NA_peak_332,14,2.34893,1,758706,761507,gene=sucA,product=subunit of E1(0) component of 2-oxoglutarate dehydrogenase
U00096.3,760810,761190,NA_peak_333,92,11.4507,242,758706,761507,gene=sucA,product=subunit of E1(0) component of 2-oxoglutarate dehydrogenase
U00096.3,762027,762367,NA_peak_334,22,3.35531,271,761522,762739,gene=sucB,product=dihydrolipoyltranssuccinylase
U00096.3,763566,763942,NA_peak_335,73,9.36652,142,763014,764180,gene=sucC,product=succinyl-CoA synthetase subunit beta
U00096.3,772597,772744,NA_peak_336,46,6.25353,49,771458,773026,gene=cydA,product=cytochrome bd-I subunit 1
U00096.3,773592,773847,NA_peak_337,14,2.41463,4,773042,774181,gene=cydB,product=cytochrome bd-I subunit 2
U00096.3,787204,787374,NA_peak_338,44,6.07129,55,786843,787595,gene=gpmA,product=2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
U00096.3,788460,788656,NA_peak_339,63,8.25682,102,787797,788837,gene=galM,product=galactose-1-epimerase
U00096.3,791305,791508,NA_peak_340,24,3.59731,48,791039,792055,gene=galE,product=UDP-glucose 4-epimerase
U00096.3,793004,793177,NA_peak_341,23,3.4952,98,792316,793788,gene=modF,product=ABC family protein ModF
U00096.3,793242,793426,NA_peak_342,25,3.69144,166,792316,793788,gene=modF,product=ABC family protein ModF
U00096.3,797809,798075,NA_peak_343,24,3.67021,156,797613,798431,gene=ybhA,product=pyridoxal phosphate/fructose-1%2C6-bisphosphate phosphatase
U00096.3,804664,804914,NA_peak_344,33,4.69604,204,803503,805764,gene=ybhJ,product=putative hydratase YbhJ
U00096.3,806206,806470,NA_peak_345,28,4.05995,203,805998,807281,gene=ybhC,product=outer membrane lipoprotein YbhC
U00096.3,808878,809058,NA_peak_346,44,6.07129,114,807968,809257,gene=bioA,product=adenosylmethionine-8-amino-7-oxononanoate aminotransferase
U00096.3,809479,809634,NA_peak_347,55,7.32229,62,809344,810384,gene=bioB,product=biotin synthase
U00096.3,809842,810090,NA_peak_348,34,4.85657,122,809344,810384,gene=bioB,product=biotin synthase
U00096.3,810784,811035,NA_peak_349,45,6.15051,206,810381,811535,gene=bioF,product=8-amino-7-oxononanoate synthase
U00096.3,811975,812139,NA_peak_350,20,3.20165,22,811522,812277,gene=bioC,product=malonyl-acyl carrier protein methyltransferase
U00096.3,817192,817418,NA_peak_351,234,26.1903,142,817044,818033,gene=moaA,product=GTP 3'%2C8'-cyclase
U00096.3,824031,824389,NA_peak_352,51,6.90566,136,823736,824497,gene=ybhP,product=endonuclease/exonuclease/phosphatase domain-containing protein YbhP
U00096.3,828804,829102,NA_peak_353,46,6.21977,162,827245,828981,gene=ybhF,product=ABC exporter ATP binding subunit YbhF
U00096.3,828804,829102,NA_peak_353,46,6.21977,162,828974,829972,gene=ybhG,product=HlyD_D23 family protein YbhG
U00096.3,829324,829759,NA_peak_354,40,5.58446,87,828974,829972,gene=ybhG,product=HlyD_D23 family protein YbhG
U00096.3,830120,830503,NA_peak_355,55,7.31036,171,829972,830643,gene=cecR,product=DNA-binding transcriptional dual regulator CecR
U00096.3,830915,831087,NA_peak_356,57,7.50593,116,830872,832236,gene=rhlE,product=ATP-dependent RNA helicase RhlE
